adsh,tag,ddate,qtrs,value,footnote,cik,name,sic,form
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,337000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,376000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,22870000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,5000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,92000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,27164000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,205000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,148000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,148000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,7234000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,5679000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,197840000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,3000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,71000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,112000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,309080000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,2264000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1496000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,28792000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1496000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,315670000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,46800000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,37000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,7234000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,2265000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1149000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,389000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,10000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,40000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,363000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,24062000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,270000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,22870000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,389000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,225000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,14035000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1151000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,22000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,203465000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1701000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,24021000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,2000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,2303000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,39000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,127000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,240000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,42000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,2000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1133000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,5625000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,360000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,3000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,5000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,19000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,389000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,11000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,135000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,205000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1338000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,873000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1151000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,4302000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1495000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,2265000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,48802000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,2000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,41000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,6000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,5000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,41000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,122000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,336000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,4302000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,21000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,6317000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,199178000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,42517000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,55000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,5988000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,24056000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,38000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,41000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,41000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,4302000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1854000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,6552000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,273000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,11000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,15000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,9000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1557000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,6285000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,123000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,228000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,10000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,126000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,10000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,721000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,4302000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20241231,0,1496000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,3000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,1000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,4265000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,383000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,100000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,398000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,5527000000.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
0001086888-26-000003,MaximumExposureToCreditRisk,20251231,0,0.0000,,1086888,MANULIFE FINANCIAL CORP,6311,40-F
